ISO_N3_EH,SOVEREIGNT,num,totalanimaldens_15,totalanimaldens_20,totalanimalvol_20,totalcalories_20,totalfats_20,totalprt_20,animal
276,Germany,122,27551935.500548124,53378000.00000014,5118950.199999975,16687777651999.918,1586874561999.9922,563084521999.9972,pigmeat
100,Bulgaria,123,555384.0030786097,973009.9999999994,65580.87400000011,213793649240.00034,20330070940.000034,7213896140.000011,pigmeat
300,Greece,124,625362.8123242855,1317590.0000000005,80900.02600000006,263734084760.00018,25079008060.00002,8899002860.000006,pigmeat
792,Turkey,125,14061.213116711937,0,0,0,0,0,pigmeat
008,Albania,126,169623.44942343235,182046.0000000001,8993.072399999997,29317416023.99999,2787852443.999999,989237963.9999996,pigmeat
191,Croatia,127,1226406.2014760375,1496799.9999999993,110314.16000000005,359624161600.0002,34197389600.000015,12134557600.000006,pigmeat
756,Switzerland,128,1521374.269505076,2486256.0000000014,224011.6656000003,730278029856.001,69443616336.00009,24641283216.00003,pigmeat
442,Luxembourg,129,78482.37448120117,143410.00000000006,12491.011,40720695860,3872213410,1374011210,pigmeat
056,Belgium,130,6151244.001587868,11151060.000000006,1098379.4100000001,3580716876600.0005,340497617100.00006,120821735100.00002,pigmeat
528,Netherlands,131,12714306.993078142,16666090.00000001,1661609.1729999995,5416845903979.998,515098843629.9998,182777009029.99994,pigmeat
620,Portugal,132,2266495.2513234615,5617879.999999993,379206.8999999998,1236214493999.9993,117554138999.99994,41712758999.99998,pigmeat
724,Spain,133,27846262.36518877,56130029.99999994,5001185.673000014,16303865293980.047,1550367558630.0044,550130424030.0016,pigmeat
372,Ireland,134,1448197.1973099709,3546349.9999999977,320235.405,1043967420300.0001,99272975550.00002,35225894550.00001,pigmeat
540,France,135,19080.83244907856,33489.00000000001,2916.8919000000005,9509067594.000002,904236489.0000001,320858109.00000006,pigmeat
090,Solomon Islands,136,38767.00450897217,63703.99999999999,2548.1599999999985,8307001599.999995,789929599.9999995,280297599.9999998,pigmeat
554,New Zealand,137,265832.3933752966,634643.000000001,45440.438800000054,148135830488.00018,14086536028.000017,4998448268.000006,pigmeat
036,Australia,138,2260648.8801946603,5328800.0000000335,418843.6799999958,1365430396799.9863,129841540799.9987,46072804799.99954,pigmeat
144,Sri Lanka,139,69018.1194661744,21364.000000000007,1546.7536000000011,5042416736.000004,479493616.00000036,170142896.00000012,pigmeat
156,China,140,470756555.6471502,459999999.9999986,41124000.00000036,134064240000001.17,12748440000000.111,4523640000000.04,pigmeat
158,Taiwan,141,5266899.6567316055,8184152.000000002,843786.0712000001,2750742592112.0005,261573682072.00003,92816467832.00002,pigmeat
380,Italy,142,8661732.469424244,10764870.000000019,1286401.9649999985,4193670405899.995,398784609149.9995,141504216149.99982,pigmeat
208,Denmark,143,10526635.109752668,17281899.999999993,1595119.369999998,5200089146199.994,494487004699.9994,175463130699.9998,pigmeat
826,United Kingdom,144,4522866.049312949,11165000.000000015,983636.5000000012,3206654990000.004,304927315000.00037,108200015000.00012,pigmeat
352,Iceland,145,28653.91161901559,79973.00000000003,6813.699600000003,22212660696.00001,2112246876.000001,749506956.0000004,pigmeat
031,Azerbaijan,146,12594.807601033768,9311.999999999993,483.2928000000006,1575534528.0000021,149820768.0000002,53162208.000000075,pigmeat
268,Georgia,147,169538.26153324544,565673.9999999994,19798.589999999993,64543403399.99998,6137562899.999998,2177844899.9999995,pigmeat
608,Philippines,148,10751767.812530618,25363010.000000026,1498953.8910000017,4886589684660.006,464675706210.00055,164884928010.00018,pigmeat
458,Malaysia,149,1868828.1114610229,1904152.0000000033,220500.80159999972,718832613215.999,68355248495.99991,24255088175.99997,pigmeat
096,Brunei,150,8538.524948239326,1309.9999999999998,45.85000000000001,149471000.00000003,14213500.000000002,5043500.000000001,pigmeat
705,Slovenia,151,281053.8231306076,297699.99999999994,28936.44,94332794400,8970296400,3183008400,pigmeat
246,Finland,152,1176770.3725985233,1906359.9999999998,175003.8479999998,570512544479.9993,54251192879.99993,19250423279.999977,pigmeat
703,Slovakia,153,597486.8989873827,747769.9999999998,70514.71100000001,229877957860.00003,21859560410.000004,7756618210.000001,pigmeat
203,Czechia,154,1609573.1352312565,2377809.999999998,220660.76799999992,719354103679.9996,68404838079.99997,24272684479.99999,pigmeat
232,Eritrea,155,0,0,0,0,0,0,pigmeat
392,Japan,156,8848177.388203979,16691343.00000006,1305263.0225999984,4255157453675.995,404631537005.9995,143578932485.99982,pigmeat
600,Paraguay,157,1262426.7735418677,632367.9999999998,63869.16800000001,208213487680.00003,19799442080.000004,7025608480.000001,pigmeat
887,Yemen,158,0,0,0,0,0,0,pigmeat
682,Saudi Arabia,159,0,0,0,0,0,0,pigmeat
010,Antarctica,160,0,0,0,0,0,0,pigmeat
-99,Northern Cyprus,161,0,0,0,0,0,0,pigmeat
196,Cyprus,162,248410.9324350357,567940.0000000001,42368.324000000015,138120736240.00006,13134180440.000006,4660515640.000002,pigmeat
504,Morocco,163,7773.349517643917,12377.00000000003,616.3746000000011,2009381196.0000036,191076126.00000036,67801206.00000012,pigmeat
818,Egypt,164,10097.789791177202,34000.00000000005,843.1999999999999,2748832000,261392000,92752000,pigmeat
434,Libya,165,0,0,0,0,0,0,pigmeat
231,Ethiopia,166,34731.990663468896,40634.999999999935,2206.480500000009,7193126430.0000305,684008955.0000029,242712855.000001,pigmeat
262,Djibouti,167,0,0,0,0,0,0,pigmeat
-99,Somaliland,168,0,0,0,0,0,0,pigmeat
800,Uganda,169,2433882.846353522,2040328.9999999965,125888.29930000009,410395855718.0003,39025372783.00003,13847712923.000011,pigmeat
646,Rwanda,170,1366046.0248322487,287570.0000000003,10611.333000000006,34592945580.00002,3289513230.000002,1167246630.0000007,pigmeat
070,Bosnia and Herzegovina,171,564130.2421467751,100212.99999999999,7616.188000000002,24828772880.000004,2361018280.0000005,837780680.0000001,pigmeat
807,North Macedonia,172,193735.37032586336,149999.99999999994,14925.00000000001,48655500000.00003,4626750000.000003,1641750000.000001,pigmeat
688,Republic of Serbia,173,3181085.30136919,5501598.999999993,303688.2648000002,990023743248.0006,94143362088.00006,33405709128.000023,pigmeat
499,Montenegro,174,25219.23739491403,30095,4002.6350000000007,13048590100.000002,1240816850.0000002,440289850.00000006,pigmeat
-99,Kosovo,175,0,0,0,0,0,0,pigmeat
780,Trinidad and Tobago,176,28759.34730529785,28235.999999999993,1728.0432,5633420832,535693392,190084752,pigmeat
728,South Sudan,177,0,0,0,0,0,0,pigmeat
